Date,NAV,Change,Fund Name,AMC Name,Launch Date,AUM (Crore),TER (%),Return (%),YTM (%),1W (%),1M (%),3M (%),6M (%),YTD (%),1Y (%),2Y (%),3Y (%),5Y (%),1W_Rank_Out_Of_12,1M_Rank_Out_Of_12,3M_Rank_Out_Of_12,6M_Rank_Out_Of_12,YTD_Rank_Out_Of_12,1Y_Rank_Out_Of_12,2Y_Rank_Out_Of_12,3Y_Rank_Out_Of_12,5Y_Rank_Out_Of_8,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,1Y,2Y,3Y,5Y,% Debt Holding,No of debt holdings,% Cash Holding
27-03-2023,42.2831,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
24-03-2023,42.2538,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
23-03-2023,42.2494,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
21-03-2023,42.2383,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
20-03-2023,42.2352,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
17-03-2023,42.2042,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
16-03-2023,42.2108,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
15-03-2023,42.2132,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
14-03-2023,42.1987,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
13-03-2023,42.1899,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
10-03-2023,42.1578,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
09-03-2023,42.1446,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
08-03-2023,42.1476,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
06-03-2023,42.128,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
02-03-2023,42.0984,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
01-03-2023,42.0831,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
28-02-2023,42.0516,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
27-02-2023,42.0417,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
24-02-2023,42.0267,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
23-02-2023,42.0231,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
22-02-2023,42.0201,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
21-02-2023,42.0133,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
20-02-2023,42.0049,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
17-02-2023,41.9767,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
16-02-2023,41.9619,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
14-02-2023,41.9291,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
13-02-2023,41.9332,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
10-02-2023,41.9121,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
09-02-2023,41.9015,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
08-02-2023,41.8943,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
07-02-2023,41.8847,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
06-02-2023,41.8734,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
03-02-2023,41.8482,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
02-02-2023,41.8376,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
01-02-2023,41.8338,0.04,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
31-01-2023,41.7896,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
30-01-2023,41.7993,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
27-01-2023,41.7929,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
25-01-2023,41.7798,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
24-01-2023,41.7715,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
23-01-2023,41.7725,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
20-01-2023,41.7625,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
19-01-2023,41.7584,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
18-01-2023,41.7516,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
17-01-2023,41.7488,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
16-01-2023,41.7472,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
13-01-2023,41.7274,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
12-01-2023,41.7174,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
11-01-2023,41.7068,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
10-01-2023,41.7061,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
09-01-2023,41.6983,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
06-01-2023,41.666,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
05-01-2023,41.6631,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
04-01-2023,41.6604,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
03-01-2023,41.6552,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
02-01-2023,41.6431,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
30-12-2022,41.6264,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
29-12-2022,41.6213,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
28-12-2022,41.5987,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
27-12-2022,41.6105,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
26-12-2022,41.5953,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
23-12-2022,41.5739,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
22-12-2022,41.5637,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
21-12-2022,41.5635,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
20-12-2022,41.5561,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
19-12-2022,41.5545,0.03,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
16-12-2022,41.527,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
15-12-2022,41.52,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
13-12-2022,41.5019,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
12-12-2022,41.4997,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
09-12-2022,41.481,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
08-12-2022,41.4752,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
07-12-2022,41.4706,0,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
06-12-2022,41.4672,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
05-12-2022,41.4672,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
02-12-2022,41.457,0.01,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
01-12-2022,41.4518,0.02,HDFC Floating Rate Debt Fund Direct - Growth,HDFCMF,01-01-2013,15548.72,0.26,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3,0.6,0.59,3.69,1.12,0.04,0.0429,0.0884,0.1344,0.2135,0.9555,132,0.0445
