Date,NAV,Change,Change(%),Fund Name,Plan,AMC Name,Launch Date,AUM (Crore),TER (%),Invested Amount,Current Value,Return (%),YTM,1W,1M,3M,6M,YTD,1Y,2Y,3Y,5Y,1W_Rank_Out_Of_12,1M_Rank_Out_Of_12,3M_Rank_Out_Of_12,6M_Rank_Out_Of_12,YTD_Rank_Out_Of_12,1Y_Rank_Out_Of_12,2Y_Rank_Out_Of_12,3Y_Rank_Out_Of_12,5Y_Rank_Out_Of_8
2025-09-18,13.5959,0.0,0.0,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-17,13.596,0.01,0.05,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-16,13.5891,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-15,13.5855,0.01,0.04,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-12,13.5795,-0.02,-0.11,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-11,13.6036,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-10,13.6008,0.02,0.146900000000005,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-09,13.5765,-0.02,-0.11,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-05,13.5922,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-04,13.5904,0.02,0.146900000000005,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-03,13.5701,0.0,-0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-02,13.5737,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-09-01,13.5705,-0.01,-0.04,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-31,13.5765,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-29,13.5736,0.0,-0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-28,13.5763,0.01,0.11,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-26,13.5621,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-25,13.5632,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-22,13.564,-0.01,-0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-21,13.5714,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-20,13.5694,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-19,13.5651,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-18,13.5669,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-14,13.568,0.01,0.09,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-13,13.5561,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-12,13.5546,-0.01,-0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-11,13.562,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-08,13.5577,0.0,0.0,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-07,13.5576,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-06,13.5547,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-05,13.5539,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-04,13.5514,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-08-01,13.5432,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-31,13.5389,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-30,13.5354,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-29,13.5365,0.0,0.0,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-28,13.5362,0.01,0.05,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-25,13.5299,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-24,13.5292,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-23,13.5276,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-22,13.5249,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-21,13.5259,0.01,0.08,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-18,13.5158,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-17,13.5133,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-16,13.5095,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-15,13.5063,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-14,13.5029,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-11,13.4951,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-10,13.4929,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-09,13.4917,0.0,-0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-08,13.4941,0.0,-0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-07,13.4961,0.01,0.07,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-04,13.4868,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-03,13.4824,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-02,13.475,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-07-01,13.474,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-30,13.4663,0.01,0.07,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-27,13.4563,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-26,13.4572,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-25,13.4553,-0.01,-0.04,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-24,13.4604,0.01,0.08,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-23,13.4493,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-20,13.4413,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-19,13.4423,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-18,13.4432,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-17,13.4401,0.01,0.08,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-16,13.4292,0.01,0.05,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-13,13.4229,0.0,0.0,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-12,13.4233,0.0,0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-11,13.4218,0.0,0.0,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-10,13.4224,0.0,-0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-09,13.4265,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-06,13.4284,0.01,0.05,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-05,13.4213,0.01,0.09,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-04,13.409,0.0,-0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-03,13.4129,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-06-02,13.4089,0.01,0.04,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-31,13.4035,0.0,0.02,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-30,13.4007,0.0,-0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-29,13.405,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-28,13.3972,0.0,-0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-27,13.4013,0.0,-0.01,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-26,13.402,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-23,13.3944,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-22,13.3858,0.0,-0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-21,13.39,0.01,0.08,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-20,13.38,0.01,0.1,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-19,13.3662,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-16,13.3581,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-15,13.3507,0.01,0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-14,13.3433,0.02,0.13,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-13,13.3267,0.02,0.146900000000005,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-09,13.3045,0.01,0.04,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-08,13.2992,-0.01,-0.06,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-07,13.3065,0.01,0.05,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-06,13.2995,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-05,13.295,0.01,0.09,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
2025-05-02,13.2837,0.0,0.03,SBI Floating Rate Debt Fund Direct - Growth,Direct Plan,SBIMF,2020-10-27,794.84,0.25,600000,716799,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7
